Sales,Profit,Order Year
50.112,16.2864,2015
27.93,8.0997,2016
11.56,5.4332,2014
172.5,51.75,2016
179.97,44.9925,2016
258.696,64.674,2016
1322.93,357.1911,2014
3.76,1.0904,2014
21.744,7.3386,2017
7.92,0.693,2017
12.096,4.2336,2014
485.88,9.7176,2014
25.92,12.4416,2014
197.58,53.3466,2014
81.92,22.1184,2017
889.536,66.7152,2017
892.224,89.2224,2017
223.92,109.7208,2017
23.12,11.3288,2017
15.552,5.4432,2015
15.712,2.5532,2015
24.672,2.1588,2015
55.968,-2.0988,2015
431.928,64.7892,2016
95.984,-4.1136,2016
1088.792,-1850.9464,2016
544.008,40.8006,2016
1.872,-1.4352,2016
854.352,10.6794,2016
593.568,0,2016
338.04,-33.804,2016
271.96,16.9975,2017
11.21,3.363,2016
9.144,3.2004,2016
14.07,6.8943,2016
41.86,10.465,2016
8.544,2.8836,2016
579.136,21.7176,2016
141.372,-48.4704,2017
3.036,-2.3276,2017
4.503,-3.6024,2017
4.672,1.5768,2017
95.88,28.764,2017
17.024,1.7024,2017
258.696,64.674,2017
1931.958,-386.3916,2017
249.75,44.955,2014
255.936,28.7928,2014
113.79,20.4822,2016
78.15,34.386,2016
1.728,0.6048,2016
40.56,19.8744,2016
182.94,3.6588,2016
193.86,11.6316,2016
15.28,7.4872,2017
8.73,2.9682,2017
5.68,1.7608,2017
2.78,0.7228,2015
79.96,35.982,2015
839.988,69.999,2016
47.952,13.7862,2016
37.425,-29.94,2016
63.968,0,2016
165.048,41.262,2016
12.35,5.434,2014
40.97,10.6522,2014
22.96,10.7912,2014
22,5.5,2016
398.352,124.485,2016
8.72,3.5752,2016
48.69,23.8581,2017
764.688,95.586,2014
3610.848,135.4068,2014
254.9745,11.9988,2014
38.82,17.469,2017
1141.938,139.5702,2017
1704.56,511.368,2017
3.2,1.376,2017
1099.96,285.9896,2015
5.248,0.5904,2017
35.91,-8.379,2017
6.696,0.5022,2017
43.872,11.5164,2017
27.882,-20.4468,2016
540.048,-47.2542,2016
255.68,76.704,2016
863.88,107.985,2017
17.616,-14.0928,2016
17.472,6.3336,2017
69.9,18.873,2016
41.85,10.881,2016
6.57,1.7739,2017
142.86,41.4294,2014
292.272,18.267,2014
29.328,3.666,2017
12.48,5.616,2017
102.336,-12.792,2016
48.792,-126.8592,2016
44.848,-67.272,2016
10.368,3.6288,2016
388.43,-88.784,2016
14.352,5.2026,2016
63.992,-7.1991,2016
86.352,5.397,2016
32.97,12.8583,2014
83.88,30.1968,2014
278.4,80.736,2016
15.12,4.914,2017
17.43,-13.363,2017
251.64,88.074,2017
2.772,-4.851,2015
14.9,1.043,2016
15.48,4.4892,2015
39.88,11.1664,2016
12.192,4.1148,2016
20.82,7.4952,2016
13.216,4.4604,2016
32.4,15.552,2016
32.94,9.2232,2015
114.2,52.532,2015
3.08,1.4784,2015
845.728,84.5728,2015
13.904,4.5188,2017
20.72,6.475,2017
114.95,2.299,2016
26.96,7.0096,2015
572.76,166.1004,2016
286.38,83.0502,2016
61.96,4.3372,2015
23.99,5.5177,2017
287.97,77.7519,2017
419.944,52.493,2016
46.76,22.4448,2016
17.712,6.4206,2016
21.78,5.6628,2016
161.94,9.7164,2016
161.568,-8.0784,2016
3.69,1.7343,2016
122.12,56.1752,2016
155.372,-13.3176,2016
38.88,18.6624,2016
183.84,62.5056,2016
579.3,28.965,2016
14.2,3.3725,2017
575.92,71.99,2014
5.184,-3.6288,2014
5.229,-4.1832,2017
285.552,35.694,2017
72.8,19.656,2017
10.816,3.5152,2017
46.26,12.4902,2014
17.46,-30.555,2014
51.072,5.1072,2015
11.34,5.5566,2016
87.92,26.376,2017
37.05,16.302,2016
2.97,-0.6435,2017
27.44,2.401,2017
1.08,-1.728,2014
7.96,-13.93,2014
140.736,52.776,2014
552.56,0,2016
25.11,6.5286,2017
29.78,8.0406,2017
677.58,176.1708,2017
75.04,36.0192,2017
695.7,-27.828,2017
15.66,-12.528,2017
28.854,-21.1596,2017
47.82,14.346,2015
13.05,6.003,2015
93.78,36.5742,2014
47.18,23.59,2014
19.68,5.7072,2014
53.4,25.098,2014
35.88,17.2224,2014
258.279,-70.1043,2014
31.4,7.85,2016
183.96,20.6955,2017
17.61,8.4528,2017
300.904,11.2839,2017
220.776,-44.1552,2014
281.424,-35.178,2014
79.14,36.4044,2016
1.988,-1.4413,2017
145.568,0,2014
123.256,9.2442,2017
23.68,7.4,2017
309.576,-56.7556,2017
38.388,-25.592,2017
95.994,-63.996,2017
239.952,-35.9928,2017
201.584,15.1188,2017
899.136,-146.1096,2017
145.9,62.737,2017
590.058,-786.744,2015
14.04,1.5795,2015
49.08,4.908,2017
29.6,14.8,2014
17.088,5.5536,2014
912.75,118.6575,2015
1089.75,305.13,2014
447.84,219.4416,2014
16.4,4.264,2014
399.96,34.9965,2014
158.9,7.945,2014
13.184,4.7792,2014
83.952,-90.2484,2016
80.98,1.6196,2016
348.84,170.9316,2016
9.45,0.189,2016
18.84,7.1592,2016
239.98,52.7956,2016
167.96,78.9412,2016
104.85,28.3095,2016
484.83,126.0558,2016
122.97,60.2553,2016
154.44,1.5444,2016
342.37,160.9139,2016
9.552,1.5522,2017
652.45,-430.617,2017
66.645,-42.6528,2017
17.216,6.0256,2016
11.56,5.6644,2016
88.4,11.492,2016
6.48,3.1104,2016
21.8,6.104,2016
251.79,118.3413,2016
205.176,-58.1332,2016
419.4,146.79,2016
10.304,-2.1896,2014
154.764,-36.1116,2014
116.784,21.897,2014
75.48,19.6248,2016
39.98,9.995,2016
393.165,-204.4458,2016
23.68,8.88,2017
408.006,72.5344,2016
165.28,14.8752,2016
334.768,108.7996,2014
239.97,26.3967,2017
37.74,12.8316,2017
946.344,118.293,2015
151.2,32.13,2015
4.928,-1.4784,2015
86.272,31.2736,2015
72.588,-48.392,2015
60.672,14.4096,2015
77.031,-59.0571,2015
119.904,-1.4988,2015
263.96,23.0965,2015
363.648,-86.3664,2015
9.728,3.2832,2015
14.75,7.08,2015
29.8,9.3125,2015
427.42,196.6132,2015
220.752,-40.4712,2017
152.76,74.8524,2014
7.27,1.9629,2014
1819.86,163.7874,2014
33.9,15.594,2016
31.104,10.8864,2017
5.248,0.5904,2017
263.88,42.8805,2015
2453.43,-350.49,2015
29.7,13.365,2017
39.96,17.982,2017
36.672,11.46,2017
13.76,6.3296,2017
139.424,17.428,2015
1979.928,148.4946,2016
164.736,-39.1248,2017
470.302,-87.3418,2017
47.984,5.998,2017
2.502,-1.7514,2014
88.752,11.094,2015
2.025,-1.35,2015
70.98,34.7802,2016
91.68,45.84,2016
33.75,16.875,2016
3040,1459.2,2016
91.2,41.952,2017
452.94,67.941,2017
52.2,23.49,2015
15.936,5.1792,2016
27.46,9.8856,2014
55.424,19.3984,2015
244.006,-31.3722,2016
159.984,43.9956,2016
1024.716,-29.2776,2016
3.68,1.8032,2016
121.376,-3.0344,2014
95.976,-10.7973,2014
255.968,31.996,2015
872.94,226.9644,2017
41.54,19.5238,2017
12.96,6.2208,2017
6.848,0.5992,2015
8.67,4.0749,2017
6.688,-4.0128,2015
17.28,5.0112,2016
17.712,6.4206,2016
28.91,13.2986,2017
52.136,5.8653,2016
31.968,2.3976,2017
25.92,12.4416,2016
40.46,19.8254,2016
33.87,8.8062,2016
9.728,1.7024,2017
3.424,1.07,2017
177,30.09,2016
3.76,1.316,2014
1212.848,106.1242,2015
89.97,37.7874,2015
42.6,16.614,2015
5.04,1.764,2014
62.96,28.332,2017
5.88,2.8812,2017
977.292,173.7408,2017
9.64,3.6632,2017
40.05,11.214,2014
10.192,3.185,2017
16.784,-0.2098,2017
13.12,3.772,2017
18.16,6.583,2016
16.056,5.8203,2017
223.056,69.705,2017
540.048,-47.2542,2017
33.52,3.352,2016
9.94,3.0814,2016
6.72,3.36,2015
1004.976,-175.8708,2015
17.88,5.5875,2017
396,190.08,2016
34.5,15.525,2017
8.36,3.0096,2017
385.6,111.824,2017
35.82,11.8206,2017
200.064,12.504,2017
21.38,-33.139,2017
6.744,-11.4648,2017
63.686,-9.098,2017
1669.6,116.872,2017
83.84,27.248,2014
13.272,4.3134,2014
21.336,7.7343,2017
16.52,2.065,2017
206.112,48.9516,2015
19.92,6.723,2015
198.272,61.96,2015
247.104,-58.6872,2015
86.304,9.7092,2015
4.16,0.364,2016
11.648,3.3488,2016
26.18,0.5236,2015
7.3,3.431,2015
74.352,23.235,2015
10.744,0.8058,2017
8.376,2.7222,2017
212.88,0,2016
203.983,16.7986,2017
40.74,0.4074,2016
11.67,3.0342,2016
39.99,11.5971,2017
16.28,6.512,2017
782.94,203.5644,2017
242.48,116.3904,2017
8.32,2.288,2014
10.464,1.7004,2014
82.896,29.0136,2014
34.24,16.0928,2014
1573.488,196.686,2014
335.52,117.432,2015
23.912,-40.6504,2015
27.056,2.3674,2015
559.992,174.9975,2014
9.324,-24.7086,2017
111.96,54.8604,2016
21.56,10.3488,2014
124.75,57.385,2017
5.28,1.5312,2015
91.96,39.5428,2017
9.344,3.504,2016
79.36,9.92,2016
171.96,44.7096,2015
35.352,12.8151,2016
18.9,9.072,2014
2.78,0.7228,2017
1044.63,-295.9785,2017
11.352,4.1151,2015
354.9,17.745,2014
453.576,39.6879,2015
21.48,-0.2685,2015
8.784,-13.6152,2015
122.97,60.2553,2017
12.84,3.7236,2017
603.92,-67.941,2014
21.84,10.4832,2014
29.99,6.2979,2014
381.44,23.84,2014
40.68,-9.153,2014
763.28,-21.808,2014
23.952,2.3952,2016
4.98,2.4402,2016
170.88,49.5552,2016
307.98,89.3142,2018
382.806,-153.1224,2018
41.96,2.9372,2018
1217.568,456.588,2018
47.04,18.3456,2018
6.16,2.9568,2018
979.95,274.386,2018
143.7,68.976,2018
10.65,5.0055,2018
247.8,34.692,2018
10.96,2.9592,2016
33.488,5.8604,2016
8.04,2.9145,2016
201.568,22.6764,2015
13.44,6.5856,2014
359.058,-35.9058,2015
47.992,-2.0568,2018
547.3,175.136,2018
16.896,5.28,2018
6.672,0.5004,2018
99.136,8.6744,2018
15.992,-13.993,2018
211.96,42.392,2016
6.672,1.668,2016
155.94,45.2226,2017
39.96,12.987,2016
5.46,1.5288,2016
73.2,21.228,2016
5.84,1.971,2016
22.72,10.224,2016
9.336,3.2676,2016
290.666,27.3568,2014
201.584,20.1584,2014
83.984,31.494,2014
1000.02,290.0058,2017
83.976,-13.6461,2016
3.75,1.8,2015
41.4,19.872,2015
29.79,12.5118,2015
59.48,8.922,2016
6.69,3.0774,2016
198.46,99.23,2017
786.48,385.3752,2017
23.168,7.8192,2017
50,10.5,2017
675.96,84.495,2015
1265.85,556.974,2015
523.25,141.2775,2015
517.5,155.25,2015
17.92,2.464,2017
41.256,-34.38,2017
1006.056,88.0299,2016
10.688,3.7408,2016
10.368,3.6288,2016
25.12,1.57,2016
58.112,7.264,2016
15.552,5.4432,2014
669.08,-167.27,2014
438.336,-87.6672,2014
19.44,9.3312,2016
9.64,4.4344,2016
12.7,5.842,2016
41.37,17.3754,2016
12.624,3.945,2014
1247.64,349.3392,2015
3149.93,1480.4671,2015
209.7,100.656,2015
35.36,-3.094,2015
3.168,-0.7128,2015
121.104,-100.92,2015
45.894,-9.1788,2015
109.92,53.8608,2014
13.36,6.4128,2014
169.68,45.8136,2017
132.52,54.3332,2017
2.96,1.4208,2017
8.448,2.9568,2017
95.94,9.594,2017
34.79,10.7849,2014
160.776,10.0485,2017
88.752,27.735,2017
13.904,5.214,2017
677.58,-158.102,2017
13.896,-9.264,2017
41.92,3.668,2016
297.576,-7.4394,2016
4.344,0.8688,2016
94.992,-2.3748,2016
74.352,23.235,2016
14.04,1.5795,2016
1018.104,-373.3048,2015
16.68,5.2125,2017
58.58,19.3314,2016
167.968,62.988,2017
196.62,96.3438,2015
21.936,-10.4196,2015
6.588,-10.2114,2015
104.28,26.07,2016
17.94,8.7906,2016
64.784,-14.5764,2014
32.382,4.3176,2014
42.368,8.4736,2018
399.54,-559.356,2018
18.97,9.1056,2018
14.82,6.2244,2018
99.28,12.41,2018
1.188,-0.99,2018
7.518,-5.7638,2018
10.368,3.6288,2018
310.88,23.316,2018
853.092,-227.4912,2018
33.45,15.387,2018
10.4,5.096,2018
21.88,6.2905,2018
13.616,3.5742,2018
63.96,19.8276,2018
14.46,7.0854,2018
104.98,52.49,2018
106.96,31.0184,2018
21.56,10.3488,2018
515.88,113.4936,2018
11.808,4.2804,2018
1931.04,321.84,2018
9.96,4.6812,2018
12.35,5.8045,2018
9.702,-7.1148,2018
11.61,-9.288,2018
43.86,20.6142,2018
148.48,16.704,2018
7.42,3.71,2018
71.992,-0.8999,2018
19.9,6.567,2018
1702.12,510.636,2018
14.304,5.0064,2018
765.625,-566.5625,2018
307.666,-14.4784,2018
7.712,2.7956,2018
242.9,70.441,2018
454.9,0,2018
35.92,15.0864,2018
39.76,12.3256,2018
47.744,14.92,2018
159.984,11.9988,2018
255.968,51.1936,2018
359.058,-71.8116,2018
434.352,43.4352,2018
3.552,0.444,2018
88.832,7.7728,2018
1048.35,-69.89,2018
100,21,2018
7.83,3.6018,2018
96.256,31.2832,2018
10.688,3.7408,2018
338.04,-33.804,2018
154.24,17.352,2018
34.848,6.534,2018
22,1.375,2018
4.368,0.3822,2018
31.44,8.4888,2018
17.9,3.401,2018
129.45,46.602,2018
20.88,9.6048,2018
20.736,7.2576,2018
7.168,0.9856,2018
11.168,-2.5128,2018
442.4,-55.3,2018
13.36,4.9432,2018
11.232,-8.2368,2018
10.272,3.21,2018
10.368,3.6288,2018
6.24,0.546,2018
206.962,-32.5226,2018
9.46,3.6894,2018
559.62,151.0974,2018
109.92,53.8608,2018
8.56,3.852,2018
360.712,130.7581,2018
1718.4,150.36,2018
41.568,-66.5088,2018
46.864,7.6154,2018
19.536,4.884,2018
411.332,-4.8392,2018
28.752,9.7038,2018
293.199,-20.6964,2018
35.06,10.518,2018
4.13,1.8998,2018
109.8,46.116,2018
9.82,4.8118,2018
7.644,-5.8604,2018
51.465,-39.4565,2018
6.976,-1.3952,2018
12.222,-20.1663,2018
97.984,-24.496,2018
62.4,19.5,2018
20.86,9.387,2018
497.61,129.3786,2018
5.34,1.4952,2018
3.15,1.512,2018
368.91,180.7659,2018
14.7,6.615,2018
59.97,14.9925,2018
83.36,20.84,2018
6.58,3.0268,2018
122.94,59.0112,2018
219.84,107.7216,2018
98.16,9.816,2018
33.04,15.5288,2018
86.97,25.2213,2018
134.97,64.7856,2018
699.98,195.9944,2018
139.95,26.5905,2018
48.94,24.47,2018
2807.84,673.8816,2018
46.64,12.5928,2018
60.416,6.0416,2018
107.94,26.985,2018
63.84,16.5984,2018
347.97,100.9113,2018
37.008,11.565,2018
215.65,73.321,2018
11.168,3.6296,2018
53.952,17.5344,2018
4.18,1.5048,2018
5.607,-4.2987,2018
4663.736,-1049.3406,2018
79.984,22.9954,2018
2575.944,257.5944,2018
45.36,21.7728,2018
254.24,76.272,2018
69.93,0.6993,2018
16.156,-12.117,2018
54.816,17.8152,2018
1441.3,245.021,2018
77.6,28.13,2018
4.656,1.5714,2018
170.136,-8.5068,2018
7.38,3.4686,2018
9.26,3.0558,2018
9.96,4.5816,2018
75.6,-166.32,2018
29.32,-24.189,2018
92.064,-225.5568,2018
6.976,1.8312,2018
62.958,-2.6982,2018
5.184,1.8144,2018
31.32,-25.056,2018
11.84,3.108,2018
22.784,4.8416,2018
1127.976,126.8973,2018
38.88,18.6624,2018
779.796,-168.9558,2018
1439.92,374.3792,2018
262.11,62.9064,2018
207,25.875,2018
1439.982,-263.9967,2018
36.288,12.7008,2018
21.4,6.206,2018
1245.86,361.2994,2018
17.544,5.9211,2018
44.128,12.1352,2018
62.92,10.2245,2018
78.304,29.364,2018
140.81,39.4268,2018
40.096,13.5324,2018
40.784,-30.588,2018
90.57,11.7741,2018
40.08,19.2384,2018
37.68,15.8256,2018
362.352,27.1764,2018
7.184,2.245,2018
34.76,9.7328,2018
831.2,124.68,2018
26.4,11.88,2018
106.75,49.105,2018
97.82,45.9754,2018
141.4,38.178,2018
14.52,4.7916,2018
127.92,-15.99,2018
34.24,-53.072,2018
137.62,60.5528,2018
100.49,25.1225,2018
257.568,-28.9764,2018
119.96,33.5888,2018
49.632,4.9632,2018
727.45,-465.568,2018
24.96,4.368,2018
370.782,-92.6955,2018
196.45,70.722,2018
31.104,10.8864,2018
78.256,-17.6076,2018
6.48,3.1104,2018
99.2,25.792,2018
801.568,50.098,2018
272.848,27.2848,2018
70.98,20.5842,2018
16.224,5.8812,2018
176.784,-22.098,2018
470.376,47.0376,2018
393.568,-44.2764,2018
302.376,22.6782,2018
68.742,-48.1194,2018
29.34,14.67,2018
383.607,63.9345,2018
563.4,67.608,2018
217.056,78.6828,2018
6,2.1,2018
31.56,10.4148,2018
7.104,2.3976,2018
398.352,-331.96,2018
121.792,13.7016,2018
409.59,-122.877,2018
10.56,4.752,2018
3.38,1.2506,2018
7.824,2.934,2018
24.784,7.745,2018
34.65,10.395,2018
487.984,152.495,2018
1793.98,843.1706,2018
29.808,10.8054,2018
505.176,-336.784,2018
174.0585,-110.7645,2018
191.88,19.188,2018
14.78,3.9906,2018
5.184,1.8144,2018
478.48,47.848,2018
28.4,6.745,2018
909.12,9.0912,2018
2.952,-2.1648,2018
27.018,-21.6144,2018
136.92,41.076,2018
18.96,8.532,2018
99.39,40.7499,2018
273.896,92.4399,2018
597.132,49.761,2018
149.95,65.978,2018
4.608,1.6704,2018
15.528,4.8525,2018
11.952,3.8844,2018
11.65,3.3785,2018
299.9,74.975,2018
895.92,302.373,2018
462.564,97.6524,2018
15.008,1.5008,2018
863.64,107.955,2018
47.616,3.5712,2018
92.94,41.823,2018
199.98,69.993,2018
177.48,19.9665,2018
88.768,31.0688,2018
6.48,3.1104,2018
46.51,1.8604,2018
659.976,49.4982,2018
271.992,23.7993,2018
145.74,23.3184,2018
15.4,7.392,2018
244.55,114.9385,2018
166.16,59.8176,2018
14.73,4.8609,2018
19.968,-13.312,2018
33.488,-1.2558,2018
8.736,-6.1152,2018
662.88,74.574,2018
47.36,17.76,2018
27.44,2.401,2018
3.24,-5.184,2018
95.968,26.3912,2018
10.368,3.6288,2018
23.1,6.468,2018
11.54,3.462,2018
254.526,-93.3262,2018
12.98,3.7642,2018
26.432,8.9208,2018
197.97,57.4113,2018
18.9,9.072,2018
1282.41,213.735,2018
4.92,2.214,2018
238,38.08,2018
167.97,40.3128,2018
17.12,7.704,2018
16.2,7.776,2018
33.99,14.6157,2018
296.85,53.433,2018
112.8,6.768,2018
13.71,6.5808,2018
24.9,11.703,2018
286.29,17.1774,2018
24.18,7.254,2018
281.97,78.9516,2018
69.5,20.155,2018
166.44,79.8912,2018
291.96,102.186,2018
6.408,0.6408,2018
408.744,76.6395,2018
5.104,-8.6768,2018
2.896,0.4706,2018
35.016,-2.1885,2018
275.97,11.0388,2018
1394.95,362.687,2018
545.88,70.9644,2018
5.248,0.5904,2018
933.536,105.0228,2018
42.976,4.2976,2018
3.76,1.8048,2018
479.96,134.3888,2018
320.88,93.0552,2018
23.88,10.5072,2018
26.76,12.3096,2018
1439.976,191.9968,2018
17.22,7.9212,2018
1024.38,215.1198,2018
26.22,12.3234,2018
17.34,8.4966,2018
4.956,-3.7996,2018
71.04,26.64,2018
5.344,0.7348,2018
11.304,-2.1195,2018
294.62,-766.012,2018
8.752,-3.7196,2018
15,7.2,2018
161.61,42.0186,2018
144.95,42.0355,2018
199.95,21.9945,2018
41.86,14.2324,2018
95.94,9.594,2018
304.45,76.1125,2018
11.364,-17.046,2018
29.68,11.5752,2018
47.53,16.1602,2018
183.372,-36.6744,2018
4.224,0.4752,2018
333.056,29.1424,2018
24.896,7.78,2018
159.984,35.9964,2018
46.344,4.6344,2018
350.98,84.2352,2018
13.08,6.0168,2018
900.08,117.0104,2018
17.568,6.3684,2018
14.62,6.8714,2018
33.36,8.6736,2018
40.14,19.6686,2018
1606.23,481.869,2018
17.04,7.668,2018
49.53,23.7744,2018
872.32,244.2496,2018
239.12,77.714,2018
141.96,39.7488,2018
33.024,11.5584,2018
67.136,23.4976,2018
14.73,6.9231,2018
104.9,25.176,2018
61.04,30.52,2018
10.95,5.1465,2018
9.392,3.2872,2018
9.328,0.8162,2018
8.26,3.8822,2018
269.97,51.2943,2018
29.04,13.9392,2018
14.62,6.8714,2018
11.952,4.3326,2018
4.536,-3.3264,2018
9.156,-6.104,2018
75.36,20.724,2018
57.504,20.1264,2018
38.864,7.7728,2018
15.552,5.4432,2018
162.64,45.5392,2018
597,280.59,2018
55.48,26.6304,2018
289.8,36.225,2018
2.502,-2.0016,2018
6.48,-4.752,2018
341.488,-73.176,2018
11.12,0.834,2018
25.344,3.4848,2018
17.31,5.193,2018
199.95,63.984,2018
1586.69,412.5394,2018
84.99,30.5964,2018
411.8,70.006,2018
11.34,5.2164,2018
80.3,20.878,2018
15.968,5.3892,2018
64.74,30.4278,2018
19.296,6.03,2018
405.64,12.1692,2018
146.352,-9.147,2018
251.91,47.8629,2018
12.39,3.717,2018
199.96,69.986,2018
710.832,-97.7394,2018
1.941,-1.294,2018
283.92,-46.137,2018
7.312,2.5592,2018
59.97,13.7931,2018
761.544,66.6351,2018
58.2,28.518,2018
39.9,19.95,2018
90.86,26.3494,2018
94.85,45.528,2018
106.232,37.1812,2018
111.984,11.1984,2018
7.712,1.7352,2018
37.44,16.848,2018
23.68,8.88,2018
122.12,56.1752,2018
18.45,8.6715,2018
324.9,38.988,2018
146.73,68.9631,2018
3.96,1.4652,2018
5.76,2.6496,2018
26.55,13.0095,2018
310.443,-48.7839,2018
479.9,81.583,2018
12.88,0.3864,2018
13.12,1.476,2018
511.84,240.5648,2018
91.96,25.7488,2018
8.34,2.1684,2018
37.68,2.355,2018
279.944,80.4839,2018
636.408,-15.9102,2018
83.168,9.3564,2018
259.136,-25.9136,2018
221.92,106.5216,2018
26,11.7,2018
15.552,5.4432,2018
0.876,-1.4016,2018
19.98,9.3906,2018
398.352,124.485,2018
5.04,1.26,2018
17.45,8.027,2018
323.136,20.196,2018
29.7,8.019,2018
1295.84,145.782,2018
46.84,12.6468,2018
425.833,20.0392,2018
209.67,-13.978,2018
159.88,73.5448,2018
5.28,2.376,2018
895.92,302.373,2018
2.808,-1.9656,2018
215.976,-2.6997,2018
241.96,41.1332,2018
27.72,13.3056,2018
104.68,35.3295,2018
62.958,9.4437,2018
86.376,1.0797,2018
64.944,6.4944,2018
20.736,7.2576,2018
33.28,9.3184,2018
38.52,11.9412,2018
139.86,60.1398,2018
19.65,9.039,2018
152.991,-122.3928,2018
10.584,-2.3814,2018
94.92,15.82,2018
14.76,-11.439,2018
3.656,-5.8496,2018
146.82,73.41,2018
149.544,50.4711,2018
17.14,4.4564,2018
991.764,-347.1174,2018
30.48,9.906,2018
23.988,-4.7976,2018
16.688,5.4236,2018
422.058,-18.0882,2018
38.088,-27.9312,2018
254.352,-50.8704,2018
43.31,4.331,2018
84.95,22.087,2018
233.058,-53.2704,2018
111.79,43.5981,2018
14.94,7.0218,2018
14.16,5.133,2018
22.608,-10.1736,2018
21.48,10.74,2018
501.81,0,2018
161.94,9.7164,2018
17.856,2.0088,2018
8.808,-14.9736,2018
79.384,29.769,2018
34.58,10.0282,2018
314.55,150.984,2018
191.976,23.997,2018
8.288,3.0044,2018
139.92,-150.414,2018
15.872,1.1904,2018
6.286,-11.0005,2018
14.016,1.752,2018
71.976,-8.997,2018
107.982,-26.9955,2018
305.312,-8.7232,2018
19.752,6.9132,2018
9.264,-13.896,2018
61.792,6.1792,2018
45.68,21.0128,2018
60.12,28.8576,2018
41.72,13.0375,2018
71.6,32.936,2018
85.232,30.8966,2018
44.4,22.2,2018
442.764,59.0352,2018
3999.95,1159.9855,2018
199.95,21.9945,2018
63.68,28.0192,2018
54.896,18.5274,2018
29,7.25,2018
70.08,35.04,2018
121.3,25.473,2018
1454.49,378.1674,2018
60.81,17.0268,2018
153.552,51.8238,2018
65.34,22.869,2018
123.92,55.764,2018
35.1,12.285,2018
44.75,8.5025,2018
4.704,0.4116,2018
14.67,3.9609,2018
15.552,5.4432,2018
5.232,1.7004,2018
22.2,9.102,2018
881.93,229.3018,2018
6.096,2.1336,2018
191.82,74.8098,2018
20.104,1.7591,2018
67.56,8.445,2018
29.932,-46.3946,2018
38.272,3.8272,2018
16.52,7.5992,2018
832.93,233.2204,2018
43.8,21.024,2018
167.292,29.7408,2018
27.42,11.2422,2018
1.44,0.504,2018
61.776,20.8494,2018
241.96,60.49,2018
108.608,9.5032,2018
2.816,0.9856,2018
9.984,3.6192,2018
14.98,4.1944,2018
1145.6,100.24,2018
485.94,-89.089,2018
37.376,4.672,2018
70.686,-24.2352,2018
54.816,17.8152,2018
72.294,-98.8018,2018
2.896,0.4706,2018
124.792,15.599,2018
330.588,-115.7058,2018
673.568,252.588,2018
52.98,14.8344,2018
526.45,31.587,2018
228.92,14.3075,2018
319.968,35.9964,2018
205.03,67.6599,2018
190.86,11.4516,2018
24.32,8.2688,2018
44.4,12.432,2018
44.4,-52.17,2018
1016.792,381.297,2018
38.136,13.3476,2018
494.982,-115.4958,2018
56.56,15.2712,2018
5.56,1.4456,2018
9.02,3.5178,2018
8.62,2.2412,2018
